date,hour,bin_id,zone,fill_percent,type
2024-10-14,14,BIN_021,Malviya Nagar,42.48,market
2024-10-14,15,BIN_021,Malviya Nagar,52.4,market
2024-10-14,16,BIN_021,Malviya Nagar,62.76,market
2024-10-14,17,BIN_021,Malviya Nagar,72.47,market
2024-10-14,18,BIN_021,Malviya Nagar,82.64,market
2024-10-14,19,BIN_021,Malviya Nagar,92.78,market
2024-10-14,20,BIN_021,Malviya Nagar,100.0,market
2024-10-14,21,BIN_021,Malviya Nagar,100.0,market
2024-10-14,22,BIN_021,Malviya Nagar,100.0,market
2024-10-14,23,BIN_021,Malviya Nagar,100.0,market
2024-10-14,0,BIN_022,Malviya Nagar,5.06,commercial
2024-10-14,1,BIN_022,Malviya Nagar,5.15,commercial
2024-10-14,2,BIN_022,Malviya Nagar,5.27,commercial
2024-10-14,3,BIN_022,Malviya Nagar,5.47,commercial
2024-10-14,4,BIN_022,Malviya Nagar,5.72,commercial
2024-10-14,5,BIN_022,Malviya Nagar,6.18,commercial
2024-10-14,6,BIN_022,Malviya Nagar,6.81,commercial
2024-10-14,7,BIN_022,Malviya Nagar,7.75,commercial
2024-10-14,8,BIN_022,Malviya Nagar,8.88,commercial
2024-10-14,9,BIN_022,Malviya Nagar,10.55,commercial
2024-10-14,10,BIN_022,Malviya Nagar,12.93,commercial
2024-10-14,11,BIN_022,Malviya Nagar,15.79,commercial
2024-10-14,12,BIN_022,Malviya Nagar,19.54,commercial
2024-10-14,13,BIN_022,Malviya Nagar,23.45,commercial
2024-10-14,14,BIN_022,Malviya Nagar,27.8,commercial
2024-10-14,15,BIN_022,Malviya Nagar,33.83,commercial
2024-10-14,16,BIN_022,Malviya Nagar,39.8,commercial
2024-10-14,17,BIN_022,Malviya Nagar,45.66,commercial
2024-10-14,18,BIN_022,Malviya Nagar,51.49,commercial
2024-10-14,19,BIN_022,Malviya Nagar,58.78,commercial
2024-10-14,20,BIN_022,Malviya Nagar,64.88,commercial
2024-10-14,21,BIN_022,Malviya Nagar,70.74,commercial
2024-10-14,22,BIN_022,Malviya Nagar,77.26,commercial
2024-10-14,23,BIN_022,Malviya Nagar,83.27,commercial
2024-10-14,0,BIN_023,Mansarovar,5.04,market
2024-10-14,1,BIN_023,Mansarovar,5.11,market
2024-10-14,2,BIN_023,Mansarovar,5.21,market
2024-10-14,3,BIN_023,Mansarovar,5.4,market
2024-10-14,4,BIN_023,Mansarovar,5.66,market
2024-10-14,5,BIN_023,Mansarovar,6.17,market
2024-10-14,6,BIN_023,Mansarovar,7.02,market
2024-10-14,7,BIN_023,Mansarovar,8.07,market
2024-10-14,8,BIN_023,Mansarovar,9.95,market
2024-10-14,9,BIN_023,Mansarovar,12.63,market
2024-10-14,10,BIN_023,Mansarovar,16.23,market
2024-10-14,11,BIN_023,Mansarovar,21.49,market
2024-10-14,12,BIN_023,Mansarovar,28.61,market
2024-10-14,13,BIN_023,Mansarovar,36.59,market
2024-10-14,14,BIN_023,Mansarovar,44.59,market
2024-10-14,15,BIN_023,Mansarovar,53.14,market
2024-10-14,16,BIN_023,Mansarovar,61.98,market
2024-10-14,17,BIN_023,Mansarovar,71.81,market
2024-10-14,18,BIN_023,Mansarovar,82.8,market
2024-10-14,19,BIN_023,Mansarovar,92.14,market
2024-10-14,20,BIN_023,Mansarovar,100.0,market
2024-10-14,21,BIN_023,Mansarovar,100.0,market
2024-10-14,22,BIN_023,Mansarovar,100.0,market
2024-10-14,23,BIN_023,Mansarovar,100.0,market
2024-10-14,0,BIN_024,Mansarovar,5.06,commercial
2024-10-14,1,BIN_024,Mansarovar,5.14,commercial
2024-10-14,2,BIN_024,Mansarovar,5.26,commercial
2024-10-14,3,BIN_024,Mansarovar,5.44,commercial
2024-10-14,4,BIN_024,Mansarovar,5.73,commercial
2024-10-14,5,BIN_024,Mansarovar,6.17,commercial
2024-10-14,6,BIN_024,Mansarovar,6.8,commercial
2024-10-14,7,BIN_024,Mansarovar,7.63,commercial
2024-10-14,8,BIN_024,Mansarovar,8.97,commercial
2024-10-14,9,BIN_024,Mansarovar,10.36,commercial
2024-10-14,10,BIN_024,Mansarovar,12.67,commercial
2024-10-14,11,BIN_024,Mansarovar,15.8,commercial
2024-10-14,12,BIN_024,Mansarovar,19.65,commercial
2024-10-14,13,BIN_024,Mansarovar,23.43,commercial
2024-10-14,14,BIN_024,Mansarovar,28.45,commercial
2024-10-14,15,BIN_024,Mansarovar,33.9,commercial
2024-10-14,16,BIN_024,Mansarovar,39.1,commercial
2024-10-14,17,BIN_024,Mansarovar,44.48,commercial
2024-10-14,18,BIN_024,Mansarovar,50.06,commercial
2024-10-14,19,BIN_024,Mansarovar,57.24,commercial
2024-10-14,20,BIN_024,Mansarovar,64.02,commercial
2024-10-14,21,BIN_024,Mansarovar,71.08,commercial
2024-10-14,22,BIN_024,Mansarovar,78.42,commercial
2024-10-14,23,BIN_024,Mansarovar,85.85,commercial
2024-10-14,0,BIN_025,Mansarovar,5.04,market
2024-10-14,1,BIN_025,Mansarovar,5.11,market
2024-10-14,2,BIN_025,Mansarovar,5.23,market
2024-10-14,3,BIN_025,Mansarovar,5.42,market
2024-10-14,4,BIN_025,Mansarovar,5.75,market
2024-10-14,5,BIN_025,Mansarovar,6.19,market
2024-10-14,6,BIN_025,Mansarovar,6.87,market
2024-10-14,7,BIN_025,Mansarovar,8.18,market
2024-10-14,8,BIN_025,Mansarovar,9.77,market
2024-10-14,9,BIN_025,Mansarovar,12.18,market
2024-10-14,10,BIN_025,Mansarovar,16.24,market
2024-10-14,11,BIN_025,Mansarovar,21.91,market
2024-10-14,12,BIN_025,Mansarovar,27.99,market
2024-10-14,13,BIN_025,Mansarovar,35.87,market
2024-10-14,14,BIN_025,Mansarovar,44.04,market
2024-10-14,15,BIN_025,Mansarovar,53.68,market
2024-10-14,16,BIN_025,Mansarovar,61.73,market
2024-10-14,17,BIN_025,Mansarovar,70.71,market
2024-10-14,18,BIN_025,Mansarovar,81.41,market
2024-10-14,19,BIN_025,Mansarovar,90.36,market
2024-10-14,20,BIN_025,Mansarovar,100.0,market
2024-10-14,21,BIN_025,Mansarovar,100.0,market
2024-10-14,22,BIN_025,Mansarovar,100.0,market
2024-10-14,23,BIN_025,Mansarovar,100.0,market
2024-10-14,0,BIN_026,Mansarovar,5.04,market
2024-10-14,1,BIN_026,Mansarovar,5.12,market
2024-10-14,2,BIN_026,Mansarovar,5.21,market
2024-10-14,3,BIN_026,Mansarovar,5.39,market
2024-10-14,4,BIN_026,Mansarovar,5.7,market
2024-10-14,5,BIN_026,Mansarovar,6.22,market
2024-10-14,6,BIN_026,Mansarovar,7.0,market
2024-10-14,7,BIN_026,Mansarovar,8.1,market
2024-10-14,8,BIN_026,Mansarovar,10.11,market
2024-10-14,9,BIN_026,Mansarovar,12.41,market
2024-10-14,10,BIN_026,Mansarovar,16.55,market
2024-10-14,11,BIN_026,Mansarovar,21.59,market
2024-10-14,12,BIN_026,Mansarovar,27.84,market
2024-10-14,13,BIN_026,Mansarovar,34.09,market
2024-10-14,14,BIN_026,Mansarovar,42.77,market
2024-10-14,15,BIN_026,Mansarovar,51.04,market
2024-10-14,16,BIN_026,Mansarovar,61.54,market
2024-10-14,17,BIN_026,Mansarovar,71.68,market
2024-10-14,18,BIN_026,Mansarovar,81.9,market
2024-10-14,19,BIN_026,Mansarovar,92.95,market
2024-10-14,20,BIN_026,Mansarovar,100.0,market
2024-10-14,21,BIN_026,Mansarovar,100.0,market
2024-10-14,22,BIN_026,Mansarovar,100.0,market
2024-10-14,23,BIN_026,Mansarovar,100.0,market
2024-10-14,0,BIN_027,Mansarovar,5.06,residential
2024-10-14,1,BIN_027,Mansarovar,5.15,residential
2024-10-14,2,BIN_027,Mansarovar,5.27,residential
2024-10-14,3,BIN_027,Mansarovar,5.44,residential
2024-10-14,4,BIN_027,Mansarovar,5.71,residential
2024-10-14,5,BIN_027,Mansarovar,5.99,residential
2024-10-14,6,BIN_027,Mansarovar,6.42,residential
2024-10-14,7,BIN_027,Mansarovar,6.96,residential
2024-10-14,8,BIN_027,Mansarovar,7.66,residential
2024-10-14,9,BIN_027,Mansarovar,8.65,residential
2024-10-14,10,BIN_027,Mansarovar,9.7,residential
2024-10-14,11,BIN_027,Mansarovar,11.26,residential
2024-10-14,12,BIN_027,Mansarovar,12.92,residential
2024-10-14,13,BIN_027,Mansarovar,15.11,residential
2024-10-14,14,BIN_027,Mansarovar,17.59,residential
2024-10-14,15,BIN_027,Mansarovar,20.82,residential
2024-10-14,16,BIN_027,Mansarovar,23.58,residential
2024-10-14,17,BIN_027,Mansarovar,27.31,residential
2024-10-14,18,BIN_027,Mansarovar,31.68,residential
2024-10-14,19,BIN_027,Mansarovar,35.5,residential
2024-10-14,20,BIN_027,Mansarovar,39.98,residential
2024-10-14,21,BIN_027,Mansarovar,44.65,residential
2024-10-14,22,BIN_027,Mansarovar,48.9,residential
2024-10-14,23,BIN_027,Mansarovar,53.9,residential
2024-10-14,0,BIN_028,Mansarovar,5.07,residential
2024-10-14,1,BIN_028,Mansarovar,5.16,residential
2024-10-14,2,BIN_028,Mansarovar,5.27,residential
2024-10-14,3,BIN_028,Mansarovar,5.44,residential
2024-10-14,4,BIN_028,Mansarovar,5.71,residential
2024-10-14,5,BIN_028,Mansarovar,6.05,residential
2024-10-14,6,BIN_028,Mansarovar,6.44,residential
2024-10-14,7,BIN_028,Mansarovar,6.97,residential
2024-10-14,8,BIN_028,Mansarovar,7.59,residential
2024-10-14,9,BIN_028,Mansarovar,8.53,residential
2024-10-14,10,BIN_028,Mansarovar,9.56,residential
2024-10-14,11,BIN_028,Mansarovar,10.84,residential
2024-10-14,12,BIN_028,Mansarovar,12.52,residential
2024-10-14,13,BIN_028,Mansarovar,14.54,residential
2024-10-14,14,BIN_028,Mansarovar,17.23,residential
2024-10-14,15,BIN_028,Mansarovar,20.16,residential
2024-10-14,16,BIN_028,Mansarovar,23.03,residential
2024-10-14,17,BIN_028,Mansarovar,26.82,residential
2024-10-14,18,BIN_028,Mansarovar,30.97,residential
2024-10-14,19,BIN_028,Mansarovar,35.66,residential
2024-10-14,20,BIN_028,Mansarovar,40.19,residential
2024-10-14,21,BIN_028,Mansarovar,44.15,residential
2024-10-14,22,BIN_028,Mansarovar,48.37,residential
2024-10-14,23,BIN_028,Mansarovar,53.7,residential
2024-10-14,0,BIN_029,Mansarovar,5.06,commercial
2024-10-14,1,BIN_029,Mansarovar,5.15,commercial
2024-10-14,2,BIN_029,Mansarovar,5.28,commercial
2024-10-14,3,BIN_029,Mansarovar,5.45,commercial
2024-10-14,4,BIN_029,Mansarovar,5.69,commercial
2024-10-14,5,BIN_029,Mansarovar,6.08,commercial
2024-10-14,6,BIN_029,Mansarovar,6.71,commercial
2024-10-14,7,BIN_029,Mansarovar,7.59,commercial
2024-10-14,8,BIN_029,Mansarovar,8.88,commercial
2024-10-14,9,BIN_029,Mansarovar,10.54,commercial
2024-10-14,10,BIN_029,Mansarovar,12.88,commercial
2024-10-14,11,BIN_029,Mansarovar,16.06,commercial
2024-10-14,12,BIN_029,Mansarovar,19.62,commercial
2024-10-14,13,BIN_029,Mansarovar,24.08,commercial
2024-10-14,14,BIN_029,Mansarovar,29.5,commercial
2024-10-14,15,BIN_029,Mansarovar,35.4,commercial
2024-10-14,16,BIN_029,Mansarovar,41.21,commercial
2024-10-14,17,BIN_029,Mansarovar,47.33,commercial
2024-10-14,18,BIN_029,Mansarovar,53.63,commercial
2024-10-14,19,BIN_029,Mansarovar,59.97,commercial
2024-10-14,20,BIN_029,Mansarovar,65.82,commercial
2024-10-14,21,BIN_029,Mansarovar,72.63,commercial
2024-10-14,22,BIN_029,Mansarovar,79.43,commercial
2024-10-14,23,BIN_029,Mansarovar,85.47,commercial
2024-10-14,0,BIN_030,Mansarovar,5.08,residential
2024-10-14,1,BIN_030,Mansarovar,5.18,residential
2024-10-14,2,BIN_030,Mansarovar,5.3,residential
2024-10-14,3,BIN_030,Mansarovar,5.5,residential
2024-10-14,4,BIN_030,Mansarovar,5.72,residential
2024-10-14,5,BIN_030,Mansarovar,6.03,residential
2024-10-14,6,BIN_030,Mansarovar,6.46,residential
2024-10-14,7,BIN_030,Mansarovar,6.95,residential
2024-10-14,8,BIN_030,Mansarovar,7.61,residential
2024-10-14,9,BIN_030,Mansarovar,8.52,residential
2024-10-14,10,BIN_030,Mansarovar,9.52,residential
2024-10-14,11,BIN_030,Mansarovar,10.9,residential
2024-10-14,12,BIN_030,Mansarovar,12.72,residential
2024-10-14,13,BIN_030,Mansarovar,14.73,residential
2024-10-14,14,BIN_030,Mansarovar,17.41,residential
2024-10-14,15,BIN_030,Mansarovar,20.21,residential
2024-10-14,16,BIN_030,Mansarovar,23.45,residential
2024-10-14,17,BIN_030,Mansarovar,27.35,residential
2024-10-14,18,BIN_030,Mansarovar,31.36,residential
2024-10-14,19,BIN_030,Mansarovar,35.8,residential
2024-10-14,20,BIN_030,Mansarovar,40.52,residential
2024-10-14,21,BIN_030,Mansarovar,44.6,residential
2024-10-14,22,BIN_030,Mansarovar,48.66,residential
2024-10-14,23,BIN_030,Mansarovar,53.42,residential
2024-10-14,0,BIN_031,Mansarovar,5.06,commercial
2024-10-14,1,BIN_031,Mansarovar,5.15,commercial
2024-10-14,2,BIN_031,Mansarovar,5.29,commercial
2024-10-14,3,BIN_031,Mansarovar,5.48,commercial
2024-10-14,4,BIN_031,Mansarovar,5.78,commercial
2024-10-14,5,BIN_031,Mansarovar,6.21,commercial
2024-10-14,6,BIN_031,Mansarovar,6.71,commercial
2024-10-14,7,BIN_031,Mansarovar,7.58,commercial
2024-10-14,8,BIN_031,Mansarovar,8.86,commercial
2024-10-14,9,BIN_031,Mansarovar,10.4,commercial
2024-10-14,10,BIN_031,Mansarovar,12.56,commercial
2024-10-14,11,BIN_031,Mansarovar,15.22,commercial
2024-10-14,12,BIN_031,Mansarovar,18.54,commercial
2024-10-14,13,BIN_031,Mansarovar,22.35,commercial
2024-10-14,14,BIN_031,Mansarovar,27.28,commercial
2024-10-14,15,BIN_031,Mansarovar,33.09,commercial
2024-10-14,16,BIN_031,Mansarovar,38.98,commercial
2024-10-14,17,BIN_031,Mansarovar,44.82,commercial
2024-10-14,18,BIN_031,Mansarovar,51.55,commercial
2024-10-14,19,BIN_031,Mansarovar,58.59,commercial
2024-10-14,20,BIN_031,Mansarovar,64.37,commercial
2024-10-14,21,BIN_031,Mansarovar,72.0,commercial
2024-10-14,22,BIN_031,Mansarovar,79.55,commercial
2024-10-14,23,BIN_031,Mansarovar,86.68,commercial
2024-10-14,0,BIN_032,Mansarovar,5.08,residential
2024-10-14,1,BIN_032,Mansarovar,5.18,residential
2024-10-14,2,BIN_032,Mansarovar,5.31,residential
2024-10-14,3,BIN_032,Mansarovar,5.5,residential
2024-10-14,4,BIN_032,Mansarovar,5.72,residential
2024-10-14,5,BIN_032,Mansarovar,5.99,residential
2024-10-14,6,BIN_032,Mansarovar,6.4,residential
2024-10-14,7,BIN_032,Mansarovar,6.95,residential
2024-10-14,8,BIN_032,Mansarovar,7.73,residential
2024-10-14,9,BIN_032,Mansarovar,8.75,residential
2024-10-14,10,BIN_032,Mansarovar,9.74,residential
2024-10-14,11,BIN_032,Mansarovar,11.39,residential
2024-10-14,12,BIN_032,Mansarovar,13.29,residential
2024-10-14,13,BIN_032,Mansarovar,15.71,residential
2024-10-14,14,BIN_032,Mansarovar,17.89,residential
2024-10-14,15,BIN_032,Mansarovar,20.64,residential
2024-10-14,16,BIN_032,Mansarovar,23.83,residential
2024-10-14,17,BIN_032,Mansarovar,27.55,residential
2024-10-14,18,BIN_032,Mansarovar,31.03,residential
2024-10-14,19,BIN_032,Mansarovar,35.35,residential
2024-10-14,20,BIN_032,Mansarovar,39.44,residential
2024-10-14,21,BIN_032,Mansarovar,44.14,residential
2024-10-14,22,BIN_032,Mansarovar,48.51,residential
2024-10-14,23,BIN_032,Mansarovar,52.97,residential
2024-10-14,0,BIN_033,Mansarovar,5.07,residential
2024-10-14,1,BIN_033,Mansarovar,5.16,residential
2024-10-14,2,BIN_033,Mansarovar,5.29,residential
2024-10-14,3,BIN_033,Mansarovar,5.48,residential
2024-10-14,4,BIN_033,Mansarovar,5.68,residential
2024-10-14,5,BIN_033,Mansarovar,6.02,residential
2024-10-14,6,BIN_033,Mansarovar,6.49,residential
2024-10-14,7,BIN_033,Mansarovar,7.07,residential
2024-10-14,8,BIN_033,Mansarovar,7.82,residential
2024-10-14,9,BIN_033,Mansarovar,8.72,residential
2024-10-14,10,BIN_033,Mansarovar,9.94,residential
2024-10-14,11,BIN_033,Mansarovar,11.39,residential
2024-10-14,12,BIN_033,Mansarovar,13.17,residential
2024-10-14,13,BIN_033,Mansarovar,15.6,residential
2024-10-14,14,BIN_033,Mansarovar,18.17,residential
2024-10-14,15,BIN_033,Mansarovar,21.37,residential
2024-10-14,16,BIN_033,Mansarovar,24.73,residential
2024-10-14,17,BIN_033,Mansarovar,28.71,residential
2024-10-14,18,BIN_033,Mansarovar,32.13,residential
2024-10-14,19,BIN_033,Mansarovar,36.8,residential
2024-10-14,20,BIN_033,Mansarovar,40.59,residential
2024-10-14,21,BIN_033,Mansarovar,45.61,residential
2024-10-14,22,BIN_033,Mansarovar,50.52,residential
2024-10-14,23,BIN_033,Mansarovar,55.15,residential
2024-10-14,0,BIN_034,Mansarovar,5.05,commercial
2024-10-14,1,BIN_034,Mansarovar,5.14,commercial
2024-10-14,2,BIN_034,Mansarovar,5.28,commercial
2024-10-14,3,BIN_034,Mansarovar,5.44,commercial
2024-10-14,4,BIN_034,Mansarovar,5.74,commercial
2024-10-14,5,BIN_034,Mansarovar,6.12,commercial
2024-10-14,6,BIN_034,Mansarovar,6.74,commercial
2024-10-14,7,BIN_034,Mansarovar,7.47,commercial
2024-10-14,8,BIN_034,Mansarovar,8.51,commercial
2024-10-14,9,BIN_034,Mansarovar,9.97,commercial
2024-10-14,10,BIN_034,Mansarovar,12.08,commercial
2024-10-14,11,BIN_034,Mansarovar,15.05,commercial
2024-10-14,12,BIN_034,Mansarovar,18.41,commercial
2024-10-14,13,BIN_034,Mansarovar,22.59,commercial
2024-10-14,14,BIN_034,Mansarovar,27.7,commercial
2024-10-14,15,BIN_034,Mansarovar,33.71,commercial
2024-10-14,16,BIN_034,Mansarovar,39.15,commercial
2024-10-14,17,BIN_034,Mansarovar,46.14,commercial
2024-10-14,18,BIN_034,Mansarovar,51.63,commercial
2024-10-14,19,BIN_034,Mansarovar,58.62,commercial
2024-10-14,20,BIN_034,Mansarovar,64.96,commercial
2024-10-14,21,BIN_034,Mansarovar,71.63,commercial
2024-10-14,22,BIN_034,Mansarovar,78.47,commercial
2024-10-14,23,BIN_034,Mansarovar,85.43,commercial
2024-10-14,0,BIN_035,Mansarovar,5.05,commercial
2024-10-14,1,BIN_035,Mansarovar,5.13,commercial
2024-10-14,2,BIN_035,Mansarovar,5.28,commercial
2024-10-14,3,BIN_035,Mansarovar,5.44,commercial
2024-10-14,4,BIN_035,Mansarovar,5.7,commercial
2024-10-14,5,BIN_035,Mansarovar,6.14,commercial
2024-10-14,6,BIN_035,Mansarovar,6.8,commercial
2024-10-14,7,BIN_035,Mansarovar,7.52,commercial
2024-10-14,8,BIN_035,Mansarovar,8.62,commercial
2024-10-14,9,BIN_035,Mansarovar,10.26,commercial
2024-10-14,10,BIN_035,Mansarovar,12.41,commercial
2024-10-14,11,BIN_035,Mansarovar,14.89,commercial
2024-10-14,12,BIN_035,Mansarovar,17.89,commercial
2024-10-14,13,BIN_035,Mansarovar,21.6,commercial
2024-10-14,14,BIN_035,Mansarovar,26.37,commercial
2024-10-14,15,BIN_035,Mansarovar,32.2,commercial
2024-10-14,16,BIN_035,Mansarovar,37.56,commercial
2024-10-14,17,BIN_035,Mansarovar,43.09,commercial
2024-10-14,18,BIN_035,Mansarovar,49.43,commercial
2024-10-14,19,BIN_035,Mansarovar,55.14,commercial
2024-10-14,20,BIN_035,Mansarovar,61.43,commercial
2024-10-14,21,BIN_035,Mansarovar,67.82,commercial
2024-10-14,22,BIN_035,Mansarovar,75.28,commercial
2024-10-14,23,BIN_035,Mansarovar,81.22,commercial
2024-10-14,0,BIN_036,Mansarovar,5.07,residential
2024-10-14,1,BIN_036,Mansarovar,5.16,residential
2024-10-14,2,BIN_036,Mansarovar,5.29,residential
2024-10-14,3,BIN_036,Mansarovar,5.46,residential
2024-10-14,4,BIN_036,Mansarovar,5.7,residential
2024-10-14,5,BIN_036,Mansarovar,6.06,residential
2024-10-14,6,BIN_036,Mansarovar,6.53,residential
2024-10-14,7,BIN_036,Mansarovar,7.1,residential
2024-10-14,8,BIN_036,Mansarovar,7.76,residential
2024-10-14,9,BIN_036,Mansarovar,8.75,residential
2024-10-14,10,BIN_036,Mansarovar,9.97,residential
2024-10-14,11,BIN_036,Mansarovar,11.53,residential
2024-10-14,12,BIN_036,Mansarovar,13.37,residential
2024-10-14,13,BIN_036,Mansarovar,15.22,residential
2024-10-14,14,BIN_036,Mansarovar,17.94,residential
2024-10-14,15,BIN_036,Mansarovar,20.58,residential
2024-10-14,16,BIN_036,Mansarovar,24.28,residential
2024-10-14,17,BIN_036,Mansarovar,28.15,residential
2024-10-14,18,BIN_036,Mansarovar,31.93,residential
2024-10-14,19,BIN_036,Mansarovar,36.13,residential
2024-10-14,20,BIN_036,Mansarovar,40.73,residential
2024-10-14,21,BIN_036,Mansarovar,45.77,residential
2024-10-14,22,BIN_036,Mansarovar,50.45,residential
2024-10-14,23,BIN_036,Mansarovar,54.8,residential
2024-10-14,0,BIN_037,Mansarovar,5.06,commercial
2024-10-14,1,BIN_037,Mansarovar,5.14,commercial
2024-10-14,2,BIN_037,Mansarovar,5.26,commercial
2024-10-14,3,BIN_037,Mansarovar,5.44,commercial
2024-10-14,4,BIN_037,Mansarovar,5.71,commercial
2024-10-14,5,BIN_037,Mansarovar,6.07,commercial
2024-10-14,6,BIN_037,Mansarovar,6.73,commercial
2024-10-14,7,BIN_037,Mansarovar,7.48,commercial
2024-10-14,8,BIN_037,Mansarovar,8.52,commercial
2024-10-14,9,BIN_037,Mansarovar,10.1,commercial
2024-10-14,10,BIN_037,Mansarovar,12.58,commercial
2024-10-14,11,BIN_037,Mansarovar,15.18,commercial
2024-10-14,12,BIN_037,Mansarovar,18.41,commercial
2024-10-14,13,BIN_037,Mansarovar,23.0,commercial
2024-10-14,14,BIN_037,Mansarovar,28.44,commercial
2024-10-14,15,BIN_037,Mansarovar,34.12,commercial
2024-10-14,16,BIN_037,Mansarovar,40.5,commercial
2024-10-14,17,BIN_037,Mansarovar,45.92,commercial
2024-10-14,18,BIN_037,Mansarovar,52.89,commercial
2024-10-14,19,BIN_037,Mansarovar,58.83,commercial
2024-10-14,20,BIN_037,Mansarovar,65.28,commercial
2024-10-14,21,BIN_037,Mansarovar,71.24,commercial
2024-10-14,22,BIN_037,Mansarovar,78.77,commercial
2024-10-14,23,BIN_037,Mansarovar,84.76,commercial
2024-10-14,0,BIN_038,Mansarovar,5.07,residential
2024-10-14,1,BIN_038,Mansarovar,5.16,residential
2024-10-14,2,BIN_038,Mansarovar,5.3,residential
2024-10-14,3,BIN_038,Mansarovar,5.47,residential
2024-10-14,4,BIN_038,Mansarovar,5.72,residential
2024-10-14,5,BIN_038,Mansarovar,6.0,residential
2024-10-14,6,BIN_038,Mansarovar,6.47,residential
2024-10-14,7,BIN_038,Mansarovar,7.06,residential
2024-10-14,8,BIN_038,Mansarovar,7.77,residential
2024-10-14,9,BIN_038,Mansarovar,8.55,residential
2024-10-14,10,BIN_038,Mansarovar,9.82,residential
2024-10-14,11,BIN_038,Mansarovar,11.46,residential
2024-10-14,12,BIN_038,Mansarovar,13.34,residential
2024-10-14,13,BIN_038,Mansarovar,15.28,residential
2024-10-14,14,BIN_038,Mansarovar,17.51,residential
2024-10-14,15,BIN_038,Mansarovar,20.03,residential
2024-10-14,16,BIN_038,Mansarovar,23.4,residential
2024-10-14,17,BIN_038,Mansarovar,26.59,residential
2024-10-14,18,BIN_038,Mansarovar,30.0,residential
2024-10-14,19,BIN_038,Mansarovar,34.48,residential
2024-10-14,20,BIN_038,Mansarovar,38.46,residential
2024-10-14,21,BIN_038,Mansarovar,43.09,residential
2024-10-14,22,BIN_038,Mansarovar,47.15,residential
2024-10-14,23,BIN_038,Mansarovar,52.3,residential
2024-10-14,0,BIN_039,Mansarovar,5.08,residential
2024-10-14,1,BIN_039,Mansarovar,5.19,residential
2024-10-14,2,BIN_039,Mansarovar,5.3,residential
2024-10-14,3,BIN_039,Mansarovar,5.45,residential
2024-10-14,4,BIN_039,Mansarovar,5.66,residential
2024-10-14,5,BIN_039,Mansarovar,6.0,residential
2024-10-14,6,BIN_039,Mansarovar,6.43,residential
2024-10-14,7,BIN_039,Mansarovar,6.93,residential
2024-10-14,8,BIN_039,Mansarovar,7.7,residential
2024-10-14,9,BIN_039,Mansarovar,8.57,residential
2024-10-14,10,BIN_039,Mansarovar,9.6,residential
2024-10-14,11,BIN_039,Mansarovar,10.86,residential
2024-10-14,12,BIN_039,Mansarovar,12.73,residential
2024-10-14,13,BIN_039,Mansarovar,14.71,residential
2024-10-14,14,BIN_039,Mansarovar,17.32,residential
2024-10-14,15,BIN_039,Mansarovar,20.12,residential
2024-10-14,16,BIN_039,Mansarovar,23.76,residential
2024-10-14,17,BIN_039,Mansarovar,27.48,residential
2024-10-14,18,BIN_039,Mansarovar,31.84,residential
2024-10-14,19,BIN_039,Mansarovar,36.23,residential
2024-10-14,20,BIN_039,Mansarovar,40.35,residential
2024-10-14,21,BIN_039,Mansarovar,44.4,residential
2024-10-14,22,BIN_039,Mansarovar,48.67,residential
2024-10-14,23,BIN_039,Mansarovar,52.84,residential
2024-10-14,0,BIN_040,Mansarovar,5.08,residential
2024-10-14,1,BIN_040,Mansarovar,5.17,residential
2024-10-14,2,BIN_040,Mansarovar,5.31,residential
2024-10-14,3,BIN_040,Mansarovar,5.47,residential
2024-10-14,4,BIN_040,Mansarovar,5.72,residential
2024-10-14,5,BIN_040,Mansarovar,6.05,residential
2024-10-14,6,BIN_040,Mansarovar,6.48,residential
2024-10-14,7,BIN_040,Mansarovar,7.06,residential
2024-10-14,8,BIN_040,Mansarovar,7.73,residential
2024-10-14,9,BIN_040,Mansarovar,8.71,residential
2024-10-14,10,BIN_040,Mansarovar,9.84,residential
2024-10-14,11,BIN_040,Mansarovar,11.37,residential
2024-10-14,12,BIN_040,Mansarovar,13.16,residential
2024-10-14,13,BIN_040,Mansarovar,15.51,residential
2024-10-14,14,BIN_040,Mansarovar,17.88,residential
2024-10-14,15,BIN_040,Mansarovar,20.5,residential
2024-10-14,16,BIN_040,Mansarovar,23.99,residential
2024-10-14,17,BIN_040,Mansarovar,28.07,residential
2024-10-14,18,BIN_040,Mansarovar,31.7,residential
2024-10-14,19,BIN_040,Mansarovar,36.37,residential
2024-10-14,20,BIN_040,Mansarovar,40.53,residential
2024-10-14,21,BIN_040,Mansarovar,44.49,residential
2024-10-14,22,BIN_040,Mansarovar,49.27,residential
2024-10-14,23,BIN_040,Mansarovar,53.77,residential
2024-10-14,0,BIN_041,Mansarovar,5.07,residential
2024-10-14,1,BIN_041,Mansarovar,5.17,residential
2024-10-14,2,BIN_041,Mansarovar,5.3,residential
2024-10-14,3,BIN_041,Mansarovar,5.5,residential
2024-10-14,4,BIN_041,Mansarovar,5.75,residential
2024-10-14,5,BIN_041,Mansarovar,6.11,residential
2024-10-14,6,BIN_041,Mansarovar,6.48,residential
2024-10-14,7,BIN_041,Mansarovar,6.98,residential
2024-10-14,8,BIN_041,Mansarovar,7.62,residential
2024-10-14,9,BIN_041,Mansarovar,8.55,residential
